osmid,y,x,street_count,ref,highway,geometry
7450108247,43.6762366,-79.3257282,3,,,POINT (-79.3257282 43.6762366)
7450108248,43.6761534,-79.3257551,3,,,POINT (-79.3257551 43.6761534)
7450400192,43.6754921,-79.3287455,3,,,POINT (-79.3287455 43.6754921)
7450400194,43.6710212,-79.3279199,3,,,POINT (-79.3279199 43.6710212)
7450548986,43.654688,-79.3516032,3,,,POINT (-79.3516032 43.654688)
7450548993,43.6578867,-79.346773,3,,,POINT (-79.346773 43.6578867)
7450549000,43.6588129,-79.3471565,3,,,POINT (-79.3471565 43.6588129)
7450628010,43.6577185,-79.3567732,4,,,POINT (-79.3567732 43.6577185)
7450628012,43.6607383,-79.3572528,4,,,POINT (-79.3572528 43.6607383)
7450628015,43.663828,-79.3503494,3,,,POINT (-79.3503494 43.663828)
7450628016,43.6636258,-79.3502634,3,,,POINT (-79.3502634 43.6636258)
7450628017,43.6637011,-79.3499298,1,,,POINT (-79.3499298 43.6637011)
7450628018,43.6635686,-79.3505285,1,,,POINT (-79.3505285 43.6635686)
7450628023,43.6640453,-79.3513552,3,,,POINT (-79.3513552 43.6640453)
7450676296,43.6559362,-79.3633259,3,,,POINT (-79.3633259 43.6559362)
7450696575,43.6619669,-79.3709249,4,,crossing,POINT (-79.3709249 43.6619669)
7450696579,43.6625049,-79.3686706,4,,,POINT (-79.3686706 43.6625049)
7450696580,43.6564831,-79.375412,4,,,POINT (-79.375412 43.6564831)
7450696581,43.65668,-79.3745352,4,,,POINT (-79.3745352 43.65668)
7450696582,43.6589281,-79.3686596,3,,,POINT (-79.3686596 43.6589281)
7450696583,43.6589719,-79.3684439,3,,,POINT (-79.3684439 43.6589719)
7450800852,43.6935325,-79.4198389,1,,,POINT (-79.4198389 43.6935325)
7455600909,43.6853043,-79.4387075,3,,,POINT (-79.4387075 43.6853043)
7455647135,43.689962,-79.4425914,3,,,POINT (-79.4425914 43.689962)
7455647136,43.6903377,-79.4427623,1,,,POINT (-79.4427623 43.6903377)
7468311736,43.6473123,-79.4373009,4,,,POINT (-79.4373009 43.6473123)
7468311737,43.645369,-79.4365687,4,,,POINT (-79.4365687 43.645369)
7468311738,43.6429103,-79.4362868,4,,,POINT (-79.4362868 43.6429103)
7471396635,43.6550107,-79.3371905,3,,,POINT (-79.3371905 43.6550107)
7471396640,43.6548434,-79.3375885,3,,,POINT (-79.3375885 43.6548434)
7471396642,43.6551103,-79.3378101,3,,,POINT (-79.3378101 43.6551103)
7471396644,43.6546989,-79.337916,4,,,POINT (-79.337916 43.6546989)
7471396649,43.6539559,-79.3394771,1,,,POINT (-79.3394771 43.6539559)
7471396650,43.6539734,-79.3396242,4,,crossing,POINT (-79.3396242 43.6539734)
7471396651,43.6540276,-79.3394865,3,,,POINT (-79.3394865 43.6540276)
7471900753,43.6396857,-79.376948,3,,,POINT (-79.376948 43.6396857)
7471900761,43.6389602,-79.3790908,3,,,POINT (-79.3790908 43.6389602)
7472042725,43.6664243,-79.3439044,4,,,POINT (-79.3439044 43.6664243)
7472042730,43.6638914,-79.3440109,4,,crossing,POINT (-79.3440109 43.6638914)
7472042731,43.6638145,-79.3439745,3,,,POINT (-79.3439745 43.6638145)
7472042732,43.6638102,-79.3439531,3,,,POINT (-79.3439531 43.6638102)
7472042733,43.6638328,-79.3438377,4,,crossing,POINT (-79.3438377 43.6638328)
7472042734,43.6638553,-79.3437237,4,,,POINT (-79.3437237 43.6638553)
7472042735,43.6639489,-79.3437577,4,,crossing,POINT (-79.3437577 43.6639489)
7472042736,43.6639971,-79.3439129,4,,crossing,POINT (-79.3439129 43.6639971)
7472042737,43.6639717,-79.344053,4,,,POINT (-79.344053 43.6639717)
7472042738,43.6640231,-79.3437807,4,,,POINT (-79.3437807 43.6640231)
7472042745,43.664774,-79.34412,3,,,POINT (-79.34412 43.664774)
7472488170,43.6527816,-79.3618993,4,,,POINT (-79.3618993 43.6527816)
7472488174,43.653056,-79.3614441,3,,,POINT (-79.3614441 43.653056)
7472488176,43.6528137,-79.3618599,4,,,POINT (-79.3618599 43.6528137)
7472488177,43.6521258,-79.3610741,3,,,POINT (-79.3610741 43.6521258)
7472488180,43.6530933,-79.3626055,3,,,POINT (-79.3626055 43.6530933)
7472488181,43.653046,-79.3625466,4,,,POINT (-79.3625466 43.653046)
7472488182,43.6528384,-79.3623147,1,,,POINT (-79.3623147 43.6528384)
7474146739,43.6645258,-79.3714149,1,,,POINT (-79.3714149 43.6645258)
7477266875,43.6682552,-79.3587154,3,,,POINT (-79.3587154 43.6682552)
7477284236,43.6695514,-79.3577382,3,,,POINT (-79.3577382 43.6695514)
7477429099,43.6581152,-79.3722602,3,,,POINT (-79.3722602 43.6581152)
7477429101,43.6503832,-79.4409174,4,,crossing,POINT (-79.4409174 43.6503832)
7477429104,43.6502591,-79.4299994,4,,crossing,POINT (-79.4299994 43.6502591)
7477429106,43.6565655,-79.3765052,4,,crossing,POINT (-79.3765052 43.6565655)
7477429111,43.6570588,-79.3767134,2,,,POINT (-79.3767134 43.6570588)
7477429115,43.6715512,-79.3803604,3,,,POINT (-79.3803604 43.6715512)
7477429121,43.6679098,-79.3788694,3,,,POINT (-79.3788694 43.6679098)
7477429123,43.6678566,-79.3791311,3,,,POINT (-79.3791311 43.6678566)
7477429127,43.6606843,-79.3603918,4,,crossing,POINT (-79.3603918 43.6606843)
7477429132,43.6603377,-79.3619266,4,,crossing,POINT (-79.3619266 43.6603377)
7477429134,43.660396,-79.3616662,4,,crossing,POINT (-79.3616662 43.660396)
7477429136,43.6603175,-79.3616353,3,,,POINT (-79.3616353 43.6603175)
7477429137,43.6604766,-79.3616979,3,,,POINT (-79.3616979 43.6604766)
7477429138,43.6602608,-79.3618944,4,,,POINT (-79.3618944 43.6602608)
7477429139,43.6604176,-79.3619608,3,,,POINT (-79.3619608 43.6604176)
7477429146,43.6603073,-79.3616805,3,,,POINT (-79.3616805 43.6603073)
7477429147,43.6601662,-79.3631382,3,,,POINT (-79.3631382 43.6601662)
7477429149,43.6598652,-79.3644324,3,,,POINT (-79.3644324 43.6598652)
7477429151,43.659072,-79.3672495,3,,,POINT (-79.3672495 43.659072)
7477429152,43.6590397,-79.3673951,3,,,POINT (-79.3673951 43.6590397)
7477429156,43.658912,-79.3679773,3,,,POINT (-79.3679773 43.658912)
7477429158,43.6588492,-79.3686283,4,,crossing,POINT (-79.3686283 43.6588492)
7477429161,43.6588982,-79.368413,4,,crossing,POINT (-79.368413 43.6588982)
7477429165,43.6588249,-79.3683824,3,,,POINT (-79.3683824 43.6588249)
7477429166,43.6587682,-79.3685962,4,,,POINT (-79.3685962 43.6587682)
7477429167,43.6588012,-79.3684542,3,,,POINT (-79.3684542 43.6588012)
7477429169,43.6585984,-79.3693724,3,,,POINT (-79.3693724 43.6585984)
7477429170,43.6585585,-79.3695434,3,,,POINT (-79.3695434 43.6585585)
7477429180,43.6582893,-79.3723447,3,,,POINT (-79.3723447 43.6582893)
7477444990,43.6543596,-79.3966306,3,,,POINT (-79.3966306 43.6543596)
7477445005,43.6534322,-79.3960978,3,,,POINT (-79.3960978 43.6534322)
7477445006,43.6533995,-79.3962532,3,,,POINT (-79.3962532 43.6533995)
7482620425,43.6778785,-79.3262268,3,,,POINT (-79.3262268 43.6778785)
7482716736,43.6780681,-79.3261797,3,,,POINT (-79.3261797 43.6780681)
7482716741,43.6780125,-79.3256463,1,,,POINT (-79.3256463 43.6780125)
7487207720,43.6807327,-79.3780325,1,,,POINT (-79.3780325 43.6807327)
7487207721,43.6811367,-79.3779263,3,,,POINT (-79.3779263 43.6811367)
7487207722,43.6811097,-79.3778829,4,,,POINT (-79.3778829 43.6811097)
7487207725,43.680883,-79.3777147,1,,,POINT (-79.3777147 43.680883)
7487207739,43.6812563,-79.3773044,3,,,POINT (-79.3773044 43.6812563)
7487207746,43.6809437,-79.3780547,4,,,POINT (-79.3780547 43.6809437)
7487207782,43.68082,-79.38232,1,,,POINT (-79.38232 43.68082)
7490585971,43.6741346,-79.3596092,3,,,POINT (-79.3596092 43.6741346)
7490585972,43.6742767,-79.3596734,3,,,POINT (-79.3596734 43.6742767)
7490585974,43.6741244,-79.3601805,4,,,POINT (-79.3601805 43.6741244)
7490585975,43.6740844,-79.3602212,3,,,POINT (-79.3602212 43.6740844)
7490585978,43.6742638,-79.3595306,3,,,POINT (-79.3595306 43.6742638)
7490585979,43.6746328,-79.3594884,3,,,POINT (-79.3594884 43.6746328)
7490641321,43.6829358,-79.3657489,3,,,POINT (-79.3657489 43.6829358)
7490705528,43.6708423,-79.3634298,3,,,POINT (-79.3634298 43.6708423)
7490705529,43.670787,-79.363464,4,,,POINT (-79.363464 43.670787)
7490736009,43.688171,-79.3635208,1,,,POINT (-79.3635208 43.688171)
7490736011,43.6877862,-79.36364,1,,,POINT (-79.36364 43.6877862)
7490736012,43.688131,-79.363794,1,,,POINT (-79.363794 43.688131)
7490736013,43.6880901,-79.3637814,3,,,POINT (-79.3637814 43.6880901)
7490736017,43.6881121,-79.3634681,3,,,POINT (-79.3634681 43.6881121)
7495192260,43.6654997,-79.3684653,3,,,POINT (-79.3684653 43.6654997)
7495192261,43.66449,-79.369004,1,,,POINT (-79.369004 43.66449)
7495192264,43.6649215,-79.3688998,3,,,POINT (-79.3688998 43.6649215)
7499492909,43.6777051,-79.3366648,3,,,POINT (-79.3366648 43.6777051)
7499611380,43.6658476,-79.3499978,3,,,POINT (-79.3499978 43.6658476)
7499611381,43.6658911,-79.3498063,1,,,POINT (-79.3498063 43.6658911)
7499675570,43.6673268,-79.3641064,3,,,POINT (-79.3641064 43.6673268)
7499675571,43.6670652,-79.3639995,1,,,POINT (-79.3639995 43.6670652)
7499675572,43.6670902,-79.3641937,1,,,POINT (-79.3641937 43.6670902)
7499675577,43.6676149,-79.3642281,3,,,POINT (-79.3642281 43.6676149)
7499675582,43.667,-79.3638277,4,,crossing,POINT (-79.3638277 43.667)
7500814891,43.6624322,-79.3419652,3,,,POINT (-79.3419652 43.6624322)
7500814892,43.6624121,-79.3420341,3,,,POINT (-79.3420341 43.6624121)
7500814898,43.6620088,-79.3421659,4,,,POINT (-79.3421659 43.6620088)
7500814901,43.6620601,-79.3418864,3,,,POINT (-79.3418864 43.6620601)
7500814907,43.662114,-79.3421351,3,,,POINT (-79.3421351 43.662114)
7500814909,43.6621401,-79.3421454,3,,,POINT (-79.3421454 43.6621401)
7500814916,43.6623722,-79.3422239,3,,,POINT (-79.3422239 43.6623722)
7500814921,43.6628897,-79.3408282,3,,,POINT (-79.3408282 43.6628897)
7500814924,43.66355,-79.3465115,3,,,POINT (-79.3465115 43.66355)
7500814927,43.6634867,-79.3469307,3,,,POINT (-79.3469307 43.6634867)
7500814928,43.6643784,-79.3467446,1,,,POINT (-79.3467446 43.6643784)
7500814931,43.6641853,-79.3476306,3,,,POINT (-79.3476306 43.6641853)
7500814934,43.6661965,-79.3450854,3,,,POINT (-79.3450854 43.6661965)
7500814952,43.665768,-79.3446361,3,,,POINT (-79.3446361 43.665768)
7500815000,43.6608545,-79.3477961,3,,,POINT (-79.3477961 43.6608545)
7500815001,43.6607527,-79.348258,3,,,POINT (-79.348258 43.6607527)
7500815003,43.6610874,-79.34789,4,,,POINT (-79.34789 43.6610874)
7500815006,43.6613219,-79.3479846,4,,,POINT (-79.3479846 43.6613219)
7500815014,43.6607715,-79.3472141,3,,,POINT (-79.3472141 43.6607715)
7500815017,43.6606658,-79.3477162,1,,,POINT (-79.3477162 43.6606658)
7500831622,43.6676695,-79.3480161,3,,,POINT (-79.3480161 43.6676695)
7500831623,43.6676049,-79.3483421,1,,,POINT (-79.3483421 43.6676049)
7500831629,43.6677416,-79.3440329,1,,,POINT (-79.3440329 43.6677416)
7500831632,43.6674283,-79.345317,3,,,POINT (-79.345317 43.6674283)
7500995514,43.698041,-79.4243584,4,,crossing,POINT (-79.4243584 43.698041)
7500995515,43.6978773,-79.4242919,4,,crossing,POINT (-79.4242919 43.6978773)
7500995516,43.6978584,-79.4243946,3,,,POINT (-79.4243946 43.6978584)
7500995517,43.6978951,-79.4241952,3,,,POINT (-79.4241952 43.6978951)
7500995518,43.6980643,-79.4242635,3,,,POINT (-79.4242635 43.6980643)
7500995519,43.6980159,-79.4244599,3,,,POINT (-79.4244599 43.6980159)
7500995538,43.6932034,-79.4222816,4,,,POINT (-79.4222816 43.6932034)
7500995539,43.693182,-79.4223813,3,,,POINT (-79.4223813 43.693182)
7500995540,43.6933046,-79.421811,3,,,POINT (-79.421811 43.6933046)
7500995543,43.6952063,-79.4232057,4,,crossing,POINT (-79.4232057 43.6952063)
7500995544,43.6953715,-79.4232726,4,,crossing,POINT (-79.4232726 43.6953715)
7500995549,43.6951876,-79.4233076,3,,,POINT (-79.4233076 43.6951876)
7500995550,43.6952246,-79.4231057,3,,,POINT (-79.4231057 43.6952246)
7500995551,43.695345,-79.4233773,3,,,POINT (-79.4233773 43.695345)
7500995552,43.695395,-79.4231757,3,,,POINT (-79.4231757 43.695395)
7500995562,43.6870874,-79.4200032,3,,,POINT (-79.4200032 43.6870874)
7500995563,43.6872718,-79.4200945,3,,,POINT (-79.4200945 43.6872718)
7501039584,43.6721635,-79.3392716,3,,,POINT (-79.3392716 43.6721635)
7501045836,43.6731055,-79.3398344,1,,,POINT (-79.3398344 43.6731055)
7501045875,43.6731801,-79.3364982,3,,,POINT (-79.3364982 43.6731801)
7501045879,43.6730482,-79.3365574,3,,,POINT (-79.3365574 43.6730482)
7501052286,43.6743757,-79.3354779,1,,,POINT (-79.3354779 43.6743757)
7501062849,43.674271,-79.335195,1,,,POINT (-79.335195 43.674271)
7501062850,43.6733074,-79.3363101,3,,,POINT (-79.3363101 43.6733074)
7501062852,43.6738306,-79.3364985,1,,,POINT (-79.3364985 43.6738306)
7501476499,43.6727948,-79.336433,3,,,POINT (-79.336433 43.6727948)
7501476517,43.6730119,-79.3364342,1,,,POINT (-79.3364342 43.6730119)
7501547606,43.6791392,-79.3298312,3,,,POINT (-79.3298312 43.6791392)
7501547613,43.6801196,-79.32951,4,,,POINT (-79.32951 43.6801196)
7501547618,43.6801154,-79.3294195,1,,,POINT (-79.3294195 43.6801154)
7501547629,43.6803001,-79.3298986,3,,,POINT (-79.3298986 43.6803001)
7501547639,43.6801775,-79.3298886,3,,,POINT (-79.3298886 43.6801775)
7501547640,43.6801828,-79.3298265,1,,,POINT (-79.3298265 43.6801828)
7501547648,43.6799064,-79.3298017,3,,,POINT (-79.3298017 43.6799064)
7501547651,43.6797677,-79.3299586,3,,,POINT (-79.3299586 43.6797677)
7501547660,43.6789921,-79.3297619,1,,,POINT (-79.3297619 43.6789921)
7501547662,43.6790328,-79.3298013,1,,,POINT (-79.3298013 43.6790328)
7501547663,43.679064,-79.3308552,1,,,POINT (-79.3308552 43.679064)
7501593890,43.6851294,-79.355215,4,,crossing,POINT (-79.355215 43.6851294)
7501607980,43.6971399,-79.4028929,4,,crossing,POINT (-79.4028929 43.6971399)
7501607984,43.6972788,-79.4030641,4,,crossing,POINT (-79.4030641 43.6972788)
7501612474,43.697982,-79.4056551,4,,,POINT (-79.4056551 43.697982)
7501612476,43.6979984,-79.405566,3,,,POINT (-79.405566 43.6979984)
7502197891,43.6561081,-79.3406389,2,,,POINT (-79.3406389 43.6561081)
7503453253,43.6723115,-79.3398675,3,,,POINT (-79.3398675 43.6723115)
7503459795,43.6693946,-79.3427601,1,,,POINT (-79.3427601 43.6693946)
7503459796,43.668884,-79.3420997,3,,,POINT (-79.3420997 43.668884)
7503459797,43.668833,-79.3423022,3,,,POINT (-79.3423022 43.668833)
7503459798,43.6695751,-79.3419394,1,,,POINT (-79.3419394 43.6695751)
7503459799,43.6692685,-79.3418068,4,,,POINT (-79.3418068 43.6692685)
7503459800,43.6690262,-79.3419255,3,,,POINT (-79.3419255 43.6690262)
7503459801,43.6692234,-79.342017,4,,,POINT (-79.342017 43.6692234)
7503459802,43.6695266,-79.3421499,1,,,POINT (-79.3421499 43.6695266)
7503459803,43.6691807,-79.342216,4,,,POINT (-79.342216 43.6691807)
7503459804,43.6694819,-79.342335,1,,,POINT (-79.342335 43.6694819)
7503459805,43.6691352,-79.3424279,4,,,POINT (-79.3424279 43.6691352)
7503459806,43.6694063,-79.3425362,1,,,POINT (-79.3425362 43.6694063)
7503459809,43.6689517,-79.3425947,3,,,POINT (-79.3425947 43.6689517)
7503459810,43.6690519,-79.3426312,3,,,POINT (-79.3426312 43.6690519)
7503459811,43.6692241,-79.3433173,4,,,POINT (-79.3433173 43.6692241)
7503459812,43.6692051,-79.3434027,3,,,POINT (-79.3434027 43.6692051)
7503459814,43.6690584,-79.3427855,3,,,POINT (-79.3427855 43.6690584)
7503459815,43.6692142,-79.3417302,3,,,POINT (-79.3417302 43.6692142)
7503459818,43.6687874,-79.3425348,3,,,POINT (-79.3425348 43.6687874)
7503459819,43.6690887,-79.3426447,4,,,POINT (-79.3426447 43.6690887)
7503541320,43.6763541,-79.3414796,3,,,POINT (-79.3414796 43.6763541)
7503541321,43.6763179,-79.3414663,4,,,POINT (-79.3414663 43.6763179)
7503541323,43.6759462,-79.3417123,1,,,POINT (-79.3417123 43.6759462)
7503549102,43.6709222,-79.3430917,3,,,POINT (-79.3430917 43.6709222)
7503549103,43.6703977,-79.3428929,1,,,POINT (-79.3428929 43.6703977)
7503555181,43.6717283,-79.3498181,3,,,POINT (-79.3498181 43.6717283)
7503602091,43.672613,-79.3522606,3,,,POINT (-79.3522606 43.672613)
7503602092,43.6731284,-79.3524743,1,,,POINT (-79.3524743 43.6731284)
7503810119,43.6630859,-79.4199364,4,,,POINT (-79.4199364 43.6630859)
7503857771,43.6735447,-79.3431689,3,,,POINT (-79.3431689 43.6735447)
7503975994,43.6799083,-79.3441462,4,,,POINT (-79.3441462 43.6799083)
7503975995,43.6798647,-79.3441478,3,,,POINT (-79.3441478 43.6798647)
7503975999,43.6800907,-79.3438285,3,,,POINT (-79.3438285 43.6800907)
7503976000,43.6800209,-79.3441914,3,,,POINT (-79.3441914 43.6800209)
7503976002,43.6802067,-79.3440771,1,,,POINT (-79.3440771 43.6802067)
7503976003,43.6803919,-79.342095,3,,,POINT (-79.342095 43.6803919)
7503976004,43.6802633,-79.342773,3,,,POINT (-79.342773 43.6802633)
7503976005,43.6802126,-79.3427542,3,,,POINT (-79.3427542 43.6802126)
7503976008,43.6800863,-79.3433681,3,,,POINT (-79.3433681 43.6800863)
7503976015,43.6781664,-79.3445653,3,,,POINT (-79.3445653 43.6781664)
7503999629,43.6770211,-79.3593241,1,,,POINT (-79.3593241 43.6770211)
7503999630,43.6769894,-79.3594254,1,,,POINT (-79.3594254 43.6769894)
7503999633,43.6783244,-79.3606041,1,,,POINT (-79.3606041 43.6783244)
7504150481,43.6793756,-79.3464203,4,,,POINT (-79.3464203 43.6793756)
7504213156,43.6811796,-79.338021,3,,,POINT (-79.338021 43.6811796)
7504320398,43.6555022,-79.3597005,3,,,POINT (-79.3597005 43.6555022)
7504672870,43.6487558,-79.3666519,3,,,POINT (-79.3666519 43.6487558)
7504672871,43.6487671,-79.3667576,3,,,POINT (-79.3667576 43.6487671)
7504672872,43.6486921,-79.3667259,3,,,POINT (-79.3667259 43.6486921)
7504672873,43.6486327,-79.366975,3,,,POINT (-79.366975 43.6486327)
7504672874,43.6490788,-79.3668195,3,,,POINT (-79.3668195 43.6490788)
7504672875,43.6490132,-79.3667869,3,,,POINT (-79.3667869 43.6490132)
7504672876,43.6488589,-79.3667043,3,,,POINT (-79.3667043 43.6488589)
7504672877,43.6487538,-79.3666608,3,,,POINT (-79.3666608 43.6487538)
7512033168,43.6539459,-79.3596919,3,,,POINT (-79.3596919 43.6539459)
7512033174,43.6542091,-79.3591191,3,,,POINT (-79.3591191 43.6542091)
7512070811,43.6638395,-79.3494306,3,,,POINT (-79.3494306 43.6638395)
7512085592,43.6540042,-79.3608992,3,,,POINT (-79.3608992 43.6540042)
7512085594,43.6536492,-79.3603348,1,,,POINT (-79.3603348 43.6536492)
7512085595,43.6539144,-79.3597339,3,,,POINT (-79.3597339 43.6539144)
7512085596,43.6538895,-79.3597754,4,,,POINT (-79.3597754 43.6538895)
7512085597,43.6537267,-79.3600337,1,,,POINT (-79.3600337 43.6537267)
7520494868,43.6441336,-79.3741071,1,,,POINT (-79.3741071 43.6441336)
7522815309,43.6831739,-79.3438357,1,,,POINT (-79.3438357 43.6831739)
7522815310,43.6840697,-79.3441838,3,,,POINT (-79.3441838 43.6840697)
7522854617,43.6842996,-79.3569516,4,,,POINT (-79.3569516 43.6842996)
7522854618,43.6841018,-79.3570041,4,,,POINT (-79.3570041 43.6841018)
7522854619,43.6840873,-79.3569148,3,,,POINT (-79.3569148 43.6840873)
7522854623,43.6842887,-79.35686,3,,,POINT (-79.35686 43.6842887)
7523622535,43.6855805,-79.3409769,3,,,POINT (-79.3409769 43.6855805)
7523622536,43.6863067,-79.3412467,3,,,POINT (-79.3412467 43.6863067)
7523683649,43.68547,-79.3486764,4,,,POINT (-79.3486764 43.68547)
7523683650,43.6855248,-79.3486951,3,,,POINT (-79.3486951 43.6855248)
7523721739,43.6864106,-79.3546164,3,,,POINT (-79.3546164 43.6864106)
7523721740,43.6864999,-79.3551077,1,,,POINT (-79.3551077 43.6864999)
7523721746,43.6857929,-79.3555288,1,,,POINT (-79.3555288 43.6857929)
7523721763,43.6849015,-79.3567753,4,,,POINT (-79.3567753 43.6849015)
7523721767,43.6851526,-79.3572823,1,,,POINT (-79.3572823 43.6851526)
7523721768,43.685283,-79.3565485,3,,,POINT (-79.3565485 43.685283)
7523721769,43.6852945,-79.356636,4,,,POINT (-79.356636 43.6852945)
7523721770,43.6853779,-79.3571482,1,,,POINT (-79.3571482 43.6853779)
7523721771,43.685322,-79.3568136,4,,,POINT (-79.3568136 43.685322)
7523861666,43.6922686,-79.3492867,3,,,POINT (-79.3492867 43.6922686)
7523861670,43.6924299,-79.3493416,3,,,POINT (-79.3493416 43.6924299)
7523861683,43.6904605,-79.3455264,3,,,POINT (-79.3455264 43.6904605)
7523861684,43.6903104,-79.3463408,1,,,POINT (-79.3463408 43.6903104)
7523950408,43.6911985,-79.3537894,3,,,POINT (-79.3537894 43.6911985)
7523950409,43.6912968,-79.3539033,3,,,POINT (-79.3539033 43.6912968)
7523950415,43.6912838,-79.353713,3,,,POINT (-79.353713 43.6912838)
7523950429,43.6913119,-79.3539416,3,,,POINT (-79.3539416 43.6913119)
7523950430,43.6913709,-79.3539711,3,,,POINT (-79.3539711 43.6913709)
7523950447,43.6891273,-79.3561607,3,,,POINT (-79.3561607 43.6891273)
7523950451,43.6872651,-79.355878,4,,,POINT (-79.355878 43.6872651)
7523950452,43.6873506,-79.3562957,3,,,POINT (-79.3562957 43.6873506)
7523950453,43.6875322,-79.3562315,1,,,POINT (-79.3562315 43.6875322)
7523950454,43.6873999,-79.3565687,3,,,POINT (-79.3565687 43.6873999)
7523950455,43.6875681,-79.3565105,1,,,POINT (-79.3565105 43.6875681)
7523950456,43.6872479,-79.355786,3,,,POINT (-79.355786 43.6872479)
7523950457,43.6874837,-79.3569799,1,,,POINT (-79.3569799 43.6874837)
7524483153,43.6576098,-79.397968,4,,,POINT (-79.397968 43.6576098)
7524483154,43.6576232,-79.3979083,3,,,POINT (-79.3979083 43.6576232)
7524483156,43.6575945,-79.3985045,1,,,POINT (-79.3985045 43.6575945)
7524843334,43.6739773,-79.3880074,1,,,POINT (-79.3880074 43.6739773)
7526198609,43.6544996,-79.4047304,1,,,POINT (-79.4047304 43.6544996)
7526198610,43.6546232,-79.4045583,3,,,POINT (-79.4045583 43.6546232)
7526198612,43.654415,-79.4046586,1,,,POINT (-79.4046586 43.654415)
7526198613,43.6543882,-79.4048551,3,,,POINT (-79.4048551 43.6543882)
